NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,71,11,3,20.33467038,2.155819328,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,50,11,4,11.59823469,1.35705484,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,42,11,2,8.051909444,1.004483823,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,42,14,3,8.380904887,1.038197904,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,21,6,1,2.341334312,0.362852302,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,SL,29,9,2,4.313926594,0.600511451,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,North Smith's Cove,AGCL,55,39,4,38.13903707,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,38,8.6,2,6.79418107,0.87324698,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,59.5,16,2.8,14.96386948,1.67422532,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,54,15.5,3,12.7713029,1.469234535,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,52,28,5.5,12.97162281,1.488205924,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,43.7,11.5,2.5,8.783310036,1.079120709,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,50.2,20.5,4.5,11.86751059,1.382975057,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,47.4,12,0.6,9.402386453,1.141443299,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,17,SW Appledore,South Smith's Cove,SL,31.5,8,1.4,4.796332723,0.655347639,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,183,23,3,105.0844073,8.348827349,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,41,13,1.5,7.569292461,0.954584335,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,23,7,1.5,2.836352311,0.425006863,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,28.5,7,2.5,4.313926594,0.600511451,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,40.5,20,3,7.889583344,0.987760565,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,44,16,2,8.715667797,1.072265221,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,49,13,2.5,10.65876027,1.265772874,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,20,8,1,2.155068086,0.338884035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,16,4,1,1.478857031,0.248450818,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,29,12,2,4.313926594,0.600511451,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,18,7.5,1,1.803039036,0.292549934,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SL,24,11.5,4.5,3.71363959,0.53073541,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,357,45,6,345.9551645,22.29532447,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,220,47,4.5,146.9378699,11.00646296,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,60,15,2,14.83570548,1.662395509,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,85,18,4,28.25395208,2.827254375,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,56,15,2,13.17330955,1.507254842,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,19,5.5,1,1.975612042,0.315445277,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,31.5,10,1.5,4.822342511,0.658275881,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,17.5,6.5,0.5,1.637426507,0.270213022,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,54,13,3,12.7713029,1.469234535,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,23.5,7,1,2.836352311,0.425006863,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,48.5,15,3,10.65876027,1.265772874,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,28,7,1.5,3.949017378,0.558315271,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,33.5,10,1.5,5.355443816,0.717706571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,44,8.5,2,8.715667797,1.072265221,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,34,9.5,1,5.355443816,0.717706571,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,37.5,17,1.5,6.494464424,0.841365835,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,AGCL,30.5,35.5,4,13.4054619,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,69.5,14.5,10,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,105,15,18.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,127,20.5,14.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,132,23.5,6.5,169.5831866,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,171,23,21,378.0075274,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,88.5,18,6,66.36790429,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,79.5,20,9.5,57.28605533,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,119.5,16,10,143.8043891,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,47,16.5,11.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,81.5,13.5,4.5,52.6627522,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,87.5,27,8.5,68.98310457,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,103.5,10.4,9.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,87,14.5,17,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,130,28,7,165.1113189,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,82.5,19.5,8.5,60.4970759,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,120.5,17.5,12.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,SADE,52.5,135,10,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Devil's Dance Floor,LADI,93,16,4.5,71.65840383,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,72,30,118,109.1453227,8.613903553,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,182,29,4,105.0844073,8.348827349,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,96.5,14,15,42.21920256,3.936930474,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,71.5,13,5.5,21.82693146,2.285419035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,97.5,25,5,36.33926513,3.479079263,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,75,14.5,6,23.88836994,2.461928624,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,70,14.5,7.5,22.0801412,2.307252717,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,112,21,11,50.28947722,4.547592837,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,24,19,4.5,3.71363959,0.53073541,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SL,66,8,3.5,18.1837367,1.966014167,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SADE,97,8,9.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SADE,65,13.5,12,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,SADE,97,13,7.5,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,AGCL,30.5,18,6,14.96137022,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,13,NE Appledore,Broad Cove,AGCL,25,13,2,8.31462994,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,125,29,5,55.50259211,4.932802751,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,85,13,3.5,27.97171669,2.803952354,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,161.5,23,8.5,89.52126085,7.315439627,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,105,22.5,6,41.88241933,3.911023458,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,104.5,28.5,6,41.54682033,3.885171117,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,100.5,25,8,40.21629018,3.782311127,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,96,18,9,37.93372953,3.604442031,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,140,24.5,5.5,67.84034792,5.820451868,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,56,20.5,17,19.84757945,2.113159344,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,26.5,11,3.5,10.2095352,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,24,12.5,2,7.725108002,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,33.5,14,2,14.17302205,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,26,13.5,2.5,9.238430334,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,43.5,22.5,2,22.98732847,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,29,9,2.5,11.22781994,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,AGCL,24.5,13.5,1,7.438265734,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,LADI,81.5,29.5,19.5,78.13686566,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,92,16.5,14.5,38.90480237,3.680336585,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,52.5,13.5,3,12.17857033,1.41278917,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2015,8,12,NE Appledore,Norwegian Cove,SL,50,16.5,4.5,11.79029793,1.375553312,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
